Date,Time,Active Power [W],Apparent Power [VA],Power Factor,Active Energy[Wh],Reactive Energy[varh],Apparent Energy[vah]
15/12/2023,4:30:00,631122.1,668647.7,0.944,13678574096,7100083998,14517948406
15/12/2023,5:00:00,814662.2,848839.9,0.96,13678915279,7100195320,14518307389
15/12/2023,5:30:00,893335.6,916194.8,0.975,13679343512,7100308091,14518750284
15/12/2023,6:00:00,1022399.5,1043763.9,0.98,13679820060,7100407197,14519237072
15/12/2023,6:30:00,1093181.3,1122679,0.974,13680346268,7100513647,14519774012
15/12/2023,7:00:00,1139411.5,1179945.5,0.966,13680909258,7100655154,14520354528
15/12/2023,7:30:00,1259221.9,1300935.7,0.968,13681521255,7100817268,14520987646
15/12/2023,8:00:00,1357764.2,1429244.9,0.95,13682178509,7101042438,14521682503
15/12/2023,8:30:00,1348790.5,1411072.9,0.956,13682850661,7101255892,14522387749
15/12/2023,9:00:00,1383192.7,1448375.5,0.955,13683525273,7101465986,14523094332
15/12/2023,9:30:00,1393080.5,1467692.6,0.949,13684221825,7101692434,14523826788
15/12/2023,10:00:00,1441008.4,1531754.1,0.941,13684940103,7101938826,14524586268
15/12/2023,10:30:00,1461194.4,1568569.1,0.932,13685670367,7102221847,14525369518
15/12/2023,11:00:00,1423788.6,1523374.1,0.935,13686394314,7102500239,14526145163
15/12/2023,11:30:00,1417893.3,1507830,0.94,13687102415,7102761880,14526900074
15/12/2023,12:00:00,1335824.5,1425376.7,0.937,13687796941,7103012563,14527638522
15/12/2023,12:30:00,1352652.4,1450732.6,0.933,13688464278,7103263944,14528351642
15/12/2023,13:00:00,1333324.5,1430485.8,0.932,13689131642,7103523680,14529067799
15/12/2023,13:30:00,1296515.7,1410624,0.919,13689792080,7103807324,14529786648
15/12/2023,14:00:00,1289986.1,1391883.4,0.927,13690426028,7104066152,14530471423
15/12/2023,14:30:00,1229353.3,1336923.8,0.92,13691064918,7104335003,14531164627
15/12/2023,15:00:00,1215099.9,1331735,0.912,13691682346,7104598611,14531836016
15/12/2023,15:30:00,1131370.7,1237810.3,0.914,13692265347,7104855176,14532472986
15/12/2023,16:00:00,1085588.2,1193399.1,0.91,13692831170,7105106160,14533091993
15/12/2023,16:30:00,997680,1115094.1,0.895,13693353890,7105353286,14533670243
15/12/2023,17:00:00,1034041,1150095.8,0.899,13693869801,7105613092,14534247923
15/12/2023,17:30:00,977102.2,1083464.5,0.902,13694370585,7105860178,14534806369
15/12/2023,18:00:00,944696.3,1064206.2,0.888,13694851136,7106092842,14535340347
15/12/2023,18:30:00,912738.1,1015408.3,0.899,13695315594,7106328075,14535861030
15/12/2023,19:00:00,864157.2,949121,0.91,13695760360,7106533167,14536350874
15/12/2023,19:30:00,785577.1,878928.5,0.894,13696172451,7106728576,14536807078
15/12/2023,20:00:00,739085.8,809779.9,0.913,13696561586,7106919531,14537240621
15/12/2023,20:30:00,633323.5,734903.3,0.862,13696892552,7107084649,14537610741
15/12/2023,21:00:00,621439.5,735029.5,0.845,13697209843,7107292370,14537990029
15/12/2023,21:30:00,573866.1,623027.6,0.921,13697499168,7107450114,14538320572
15/12/2023,22:00:00,550340.5,586399.9,0.939,13697772312,7107554976,14538613181
15/12/2023,22:30:00,509632.6,552151.6,0.923,13698035887,7107657372,14538895967
15/12/2023,23:00:00,519259.2,573540.7,0.905,13698287977,7107769156,14539171766
15/12/2023,23:30:00,494950.1,544249.9,0.909,13698538218,7107883851,14539447053
16/12/2023,0:00:00,485939.2,532522.9,0.913,13698788035,7108004501,14539724526
16/12/2023,0:30:00,486032.5,530767.5,0.916,13699031521,7108113097,14539991160
16/12/2023,1:00:00,483196.7,538531.1,0.897,13699273467,7108224717,14540257634
16/12/2023,1:30:00,486368.3,545970.5,0.891,13699515971,7108344092,14540527936
16/12/2023,2:00:00,493532.3,558486,0.884,13699759363,7108471866,14540802844
16/12/2023,2:30:00,486237.7,563501.6,0.863,13700006850,7108610764,14541086693
16/12/2023,3:00:00,500285.8,597031.1,0.838,13700253771,7108770071,14541380598
16/12/2023,3:30:00,493289.7,586267.9,0.841,13700502900,7108932615,14541678074
16/12/2023,4:00:00,501983.6,599186.1,0.838,13700750661,7109093180,14541973327
16/12/2023,4:30:00,509278.1,601368.4,0.847,13701004921,7109253008,14542273684
16/12/2023,5:00:00,648006,719324.4,0.901,13701296552,7109409640,14542604955
16/12/2023,5:30:00,814513,861085.9,0.946,13701653074,7109550443,14542988650
16/12/2023,6:00:00,823897.1,868182.8,0.949,13702057066,7109685294,14543414565
16/12/2023,6:30:00,860649.9,896927.2,0.96,13702491912,7109816315,14543868740
16/12/2023,7:00:00,0,0,0,13702789120,7109905871,14544179158
16/12/2023,7:30:00,839941.4,900777.6,0.932,13703186918,7110059682,14544605724
16/12/2023,8:00:00,736343.3,788252.7,0.934,13703580973,7110210396,14545027630
16/12/2023,8:30:00,783636.9,834842,0.939,13703965628,7110355480,14545438750
16/12/2023,9:00:00,773711.8,832485.3,0.929,13704341266,7110504174,14545842800
16/12/2023,9:30:00,775092.3,869274.1,0.892,13704723765,7110660474,14546256137
16/12/2023,10:00:00,734869.5,851467.6,0.863,13705108402,7110873611,14546695931
16/12/2023,10:30:00,682613.3,752314.3,0.907,13705458516,7111076213,14547100677
16/12/2023,11:00:00,673322.5,741019.2,0.909,13705802068,7111227777,14547476205
16/12/2023,11:30:00,621066.4,693557,0.895,13706125350,7111377939,14547832688
16/12/2023,12:00:00,622129.8,702298.7,0.886,13706441830,7111542315,14548189326
16/12/2023,12:30:00,631234,717018.6,0.88,13706750753,7111712183,14548541889
16/12/2023,13:00:00,592485,705683.5,0.84,13707045085,7111893081,14548887443
16/12/2023,13:30:00,557243.4,703458.8,0.792,13707336199,7112106392,14549249321
16/12/2023,14:00:00,556347.9,669780,0.831,13707612673,7112298340,14549585952
16/12/2023,14:30:00,555471,660866.7,0.841,13707884949,7112475098,14549910604
16/12/2023,15:00:00,533829.8,635567.6,0.84,13708153705,7112650621,14550231611
16/12/2023,15:30:00,515621.3,601026.7,0.858,13708425018,7112814340,14550548524
16/12/2023,16:00:00,475510.3,545530.9,0.872,13708673809,7112960066,14550836895
16/12/2023,16:30:00,503401.4,580940.7,0.867,13708915360,7113104110,14551118152
16/12/2023,17:00:00,484446.7,589333.2,0.822,13709165889,7113276933,14551422599
16/12/2023,17:30:00,487879.4,572536.4,0.852,13709410872,7113431422,14551712291
16/12/2023,18:00:00,516274.2,608743.6,0.848,13709663197,7113586570,14552008510
16/12/2023,18:30:00,518419.7,598018.7,0.867,13709916187,7113738485,14552303670
16/12/2023,19:00:00,502487.3,570641.4,0.881,13710167524,7113874804,14552589642
16/12/2023,19:30:00,505789.4,587212.8,0.861,13710421899,7114015915,14552880575
16/12/2023,20:00:00,508886.4,598820.4,0.85,13710671596,7114165733,14553171805
16/12/2023,20:30:00,408086.7,435912.7,0.936,13710893265,7114270794,14553418790
16/12/2023,21:00:00,407788.2,446040.2,0.914,13711100497,7114358128,14553643735
16/12/2023,21:30:00,422638.5,478524.4,0.883,13711308373,7114458363,14553874546
16/12/2023,22:00:00,445175.3,496352.5,0.897,13711531582,7114568195,14554123330
16/12/2023,22:30:00,442488.8,499578.6,0.886,13711752422,7114680526,14554371126
16/12/2023,23:00:00,431369.7,485411.1,0.889,13711971756,7114792803,14554617540
16/12/2023,23:30:00,427750.4,485064.8,0.882,13712189873,7114908318,14554864369
17/12/2023,0:00:00,443067.1,529699.8,0.836,13712407449,7115037101,14555117259
17/12/2023,0:30:00,433104.7,494719.2,0.875,13712624346,7115166899,14555370109
17/12/2023,1:00:00,429709.3,499345.8,0.861,13712837057,7115288340,14555615092
17/12/2023,1:30:00,432619.6,504404.1,0.858,13713054624,7115416927,14555867827
17/12/2023,2:00:00,433571.1,502327.8,0.863,13713270349,7115545172,14556118807
17/12/2023,2:30:00,437787.4,505518.4,0.866,13713486501,7115673933,14556370419
17/12/2023,3:00:00,425511.6,502185.2,0.847,13713704457,7115804880,14556624744
17/12/2023,3:30:00,426369.8,500688.5,0.852,13713916763,7115933836,14556873178
17/12/2023,4:00:00,432171.9,513040.8,0.842,13714130411,7116068301,14557125649
17/12/2023,4:30:00,416314.1,488354.3,0.852,13714338733,7116198180,14557371178
17/12/2023,5:00:00,514035.5,574538.2,0.895,13714583913,7116327842,14557648642
17/12/2023,5:30:00,476349.9,528825,0.901,13714828708,7116448016,14557921356
17/12/2023,6:00:00,489017.5,543383.7,0.9,13715068810,7116566184,14558188979
17/12/2023,6:30:00,479838.6,531294.1,0.903,13715312277,7116681473,14558458376
17/12/2023,7:00:00,495136.7,549236.8,0.901,13715560636,7116800281,14558733707
17/12/2023,7:30:00,501106.7,541024.1,0.926,13715813614,7116907110,14559008446
17/12/2023,8:00:00,525751.6,562498.3,0.935,13716069329,7117003778,14559281848
17/12/2023,8:30:00,528232.9,561601.6,0.941,13716329262,7117101260,14559559471
17/12/2023,9:00:00,512449.7,544291.4,0.941,13716589072,7117195752,14559835940
17/12/2023,9:30:00,549183.9,581706.8,0.944,13716849487,7117291277,14560113350
17/12/2023,10:00:00,536423,570201.9,0.941,13717115947,7117387426,14560396641
17/12/2023,10:30:00,539072.2,571474.9,0.943,13717383928,7117484021,14560681510
17/12/2023,11:00:00,522542.7,548507.8,0.953,13717647597,7117577078,14560961162
17/12/2023,11:30:00,540919.1,575744.3,0.94,13717913572,7117665109,14561241348
17/12/2023,12:00:00,0,0,0,13718109329,7117738666,14561450484
17/12/2023,13:30:00,484913.1,513259.8,0.945,13718340793,7117823448,14561697029
17/12/2023,14:00:00,529482.9,565453.8,0.936,13718586148,7117909599,14561957114
17/12/2023,14:30:00,559724.6,589422.7,0.95,13718856240,7118003683,14562243152
17/12/2023,15:00:00,522505.4,547151.7,0.955,13719134924,7118089454,14562534753
17/12/2023,15:30:00,530210.5,554346.2,0.956,13719393549,7118167500,14562804908
17/12/2023,16:00:00,519427.1,539230.7,0.963,13719654825,7118242764,14563076819
17/12/2023,16:30:00,515173.5,535414.7,0.962,13719912173,7118315749,14563344327
17/12/2023,17:00:00,503774.6,521446.2,0.966,13720167240,7118386544,14563609055
17/12/2023,17:30:00,470454.5,498928.7,0.943,13720410687,7118462455,14563864149
17/12/2023,18:00:00,469708.2,489407.7,0.96,13720641676,7118539200,14564107623
17/12/2023,18:30:00,466014.3,480792.1,0.969,13720869651,7118601800,14564344071
17/12/2023,19:00:00,473644.7,483957.6,0.979,13721101968,7118653285,14564582059
17/12/2023,19:30:00,445193.9,456060.6,0.976,13721331849,7118702495,14564817159
17/12/2023,20:00:00,436873.3,451005.9,0.969,13721555658,7118757135,14565047557
17/12/2023,20:30:00,449261,474862.4,0.946,13721776130,7118823005,14565277760
17/12/2023,21:00:00,408422.5,433389.3,0.942,13721993542,7118900868,14565508710
17/12/2023,21:30:00,436201.6,457172,0.954,13722194858,7118967770,14565720892
17/12/2023,22:00:00,424989.2,450615.1,0.943,13722407208,7119037800,14565944509
17/12/2023,22:30:00,410138.9,435975.2,0.941,13722613919,7119113129,14566164533
17/12/2023,23:00:00,415791.7,443068.4,0.938,13722820791,7119187665,14566384449
17/12/2023,23:30:00,402359.2,431201.9,0.933,13723022990,7119260980,14566599572
18/12/2023,0:00:00,402695,432447.4,0.931,13723224326,7119337151,14566814843
18/12/2023,0:30:00,399747.3,428793.6,0.932,13723425780,7119417007,14567031557
18/12/2023,1:00:00,396295.9,427221.2,0.928,13723625884,7119498318,14567247561
18/12/2023,1:30:00,411892.5,445050.1,0.925,13723829484,7119583591,14567468312
18/12/2023,2:00:00,396295.9,430551.5,0.92,13724029148,7119666540,14567684538
18/12/2023,2:30:00,399523.5,430898.6,0.927,13724229460,7119748529,14567900999
18/12/2023,3:00:00,410288.1,440013.7,0.932,13724427117,7119822301,14568112022
18/12/2023,3:30:00,390549.8,415945.4,0.939,13724624063,7119899069,14568323437
18/12/2023,4:00:00,400157.8,432647.8,0.925,13724824150,7119981916,14568540026
18/12/2023,4:30:00,400232.4,428620.1,0.934,13725023792,7120057562,14568753542
18/12/2023,5:00:00,418851.3,449854.8,0.931,13725224332,7120130465,14568966955
18/12/2023,5:30:00,443477.6,469094.8,0.945,13725446205,7120213054,14569203742
18/12/2023,6:00:00,461219.7,490450.1,0.94,13725672360,7120286867,14569441705
18/12/2023,6:30:00,459596.6,492212.4,0.934,13725904566,7120374390,14569689874
18/12/2023,7:00:00,531441.8,550706.5,0.965,13726155271,7120454501,14569953244
18/12/2023,7:30:00,596346.8,610999.9,0.976,13726437280,7120524184,14570243765
18/12/2023,8:00:00,675468,687564.6,0.982,13726761495,7120588672,14570574350
18/12/2023,8:30:00,730037.5,741278.3,0.985,13727118638,7120651504,14570936993
18/12/2023,9:00:00,797834.3,809785.5,0.985,13727492655,7120717157,14571316737
18/12/2023,9:30:00,823859.8,843330,0.977,13727885919,7120790398,14571716820
18/12/2023,10:00:00,866825.1,900262.5,0.963,13728317212,7120892735,14572160148
18/12/2023,10:30:00,864679.6,904313.5,0.956,13728757771,7121024135,14572619911
18/12/2023,11:00:00,862086.4,895154.3,0.963,13729200011,7121156933,14573081680
18/12/2023,11:30:00,851676.2,886244.1,0.961,13729623024,7121275508,14573521006
18/12/2023,12:00:00,850351.6,885431.7,0.96,13730042810,7121401472,14573959293
18/12/2023,12:30:00,842926.4,899795.1,0.937,13730477348,7121553206,14574419707
18/12/2023,13:00:00,834624.4,890330.5,0.937,13730901373,7121710587,14574872006
18/12/2023,13:30:00,821005.4,872147.4,0.941,13731317595,7121866431,14575316454
18/12/2023,14:00:00,814755.5,880178.3,0.926,13731723277,7122027999,14575753160
18/12/2023,14:30:00,831770,894153,0.93,13732127305,7122191936,14576189194
18/12/2023,15:00:00,797722.4,858167.8,0.93,13732535909,7122352416,14576628194
18/12/2023,15:30:00,738936.5,792688.1,0.932,13732923968,7122500100,14577043417
18/12/2023,16:00:00,722276.5,774501.8,0.933,13733295051,7122642398,14577440891
18/12/2023,16:30:00,623361.1,680389.8,0.916,13733631632,7122786758,14577807162
18/12/2023,17:00:00,574145.9,635312.3,0.904,13733933576,7122924471,14578139049
18/12/2023,17:30:00,593380.5,668825.4,0.887,13734224754,7123069628,14578464448
18/12/2023,18:00:00,599854.2,670028.3,0.895,13734526177,7123220197,14578801403
18/12/2023,18:30:00,555321.8,622934.2,0.891,13734815198,7123360749,14579122816
18/12/2023,19:00:00,520378.6,590964.6,0.881,13735088912,7123497747,14579428930
18/12/2023,19:30:00,513494.5,594034.6,0.864,13735350617,7123645519,14579729589
18/12/2023,20:00:00,502300.7,579296.2,0.867,13735601063,7123791321,14580019420
18/12/2023,20:30:00,483980.3,568153.3,0.852,13735848603,7123941528,14580308989
18/12/2023,21:00:00,432750.2,496708.1,0.871,13736079991,7124082542,14580579994
18/12/2023,21:30:00,428645.9,506153.3,0.847,13736287836,7124202019,14580819842
18/12/2023,22:00:00,394169.1,435626.5,0.905,13736495310,7124302802,14581050894
18/12/2023,22:30:00,397956.3,418230.8,0.952,13736689643,7124376057,14581258956
18/12/2023,23:00:00,388590.9,413220,0.94,13736886807,7124442204,14581466936
18/12/2023,23:30:00,395008.6,419074.8,0.943,13737083818,7124512439,14581676102
19/12/2023,0:00:00,387564.8,418073.5,0.927,13737281587,7124588537,14581888025
19/12/2023,0:30:00,396687.7,431658.9,0.919,13737475827,7124669080,14582098321
19/12/2023,1:00:00,411538.1,450459.3,0.914,13737672627,7124758286,14582314413
19/12/2023,1:30:00,393068.4,435738.4,0.902,13737872401,7124848862,14582533773
19/12/2023,2:00:00,389990.1,433446.9,0.9,13738068847,7124940938,14582750738
19/12/2023,2:30:00,384355.9,425746,0.903,13738266032,7125035673,14582969509
19/12/2023,3:00:00,407974.7,450059.5,0.906,13738467727,7125131224,14583192704
19/12/2023,3:30:00,402377.9,452139.9,0.89,13738671818,7125232318,14583420485
19/12/2023,4:00:00,404877.8,450400.1,0.899,13738873699,7125330110,14583644820
19/12/2023,4:30:00,405829.3,444666.8,0.913,13739076933,7125424478,14583868920
19/12/2023,5:00:00,425604.9,470070.2,0.905,13739284105,7125516739,14584095724
19/12/2023,5:30:00,445604.4,473698.8,0.941,13739497851,7125602799,14584326274
19/12/2023,6:00:00,488886.9,513175.8,0.953,13739726108,7125678258,14584566700
19/12/2023,6:30:00,522132.3,549328.4,0.95,13739970947,7125752513,14584822569
19/12/2023,7:00:00,551366.6,575902,0.957,13740235449,7125839155,14585100940
19/12/2023,7:30:00,640468.9,658684.2,0.972,13740532351,7125916660,14585407818
19/12/2023,8:00:00,690840.7,707437.1,0.977,13740861131,7125992564,14585745270
19/12/2023,8:30:00,702351.6,715809,0.981,13741203599,7126065840,14586095505
19/12/2023,9:00:00,737556,751534.5,0.981,13741570666,7126148237,14586471742
19/12/2023,9:30:00,749234.8,770373.8,0.973,13741941981,7126227429,14586851432
19/12/2023,10:00:00,756454.7,779682.5,0.97,13742324134,7126320063,14587244657
19/12/2023,10:30:00,812087.7,837954,0.969,13742724305,7126424044,14587658123
19/12/2023,11:00:00,812815.3,835140.2,0.973,13743131319,7126523212,14588077059
19/12/2023,11:30:00,775428.1,794090.2,0.976,13743526572,7126613067,14588482413
19/12/2023,12:00:00,794401.5,816993.7,0.972,13743925137,7126701747,14588890746
19/12/2023,12:30:00,779980.3,799698.1,0.975,13744315659,7126791282,14589291409
19/12/2023,13:00:00,797386.5,815901.3,0.977,13744705416,7126880246,14589691201
19/12/2023,13:30:00,776454.2,798484.6,0.972,13745094653,7126969600,14590090574
19/12/2023,14:00:00,768544,791214.7,0.971,13745482689,7127065632,14590490326
19/12/2023,14:30:00,711493.2,738416.6,0.964,13745849661,7127160043,14590869260
19/12/2023,15:00:00,737873.1,784300.4,0.941,13746217828,7127281649,14591257098
19/12/2023,15:30:00,725821.2,771304.8,0.941,13746583861,7127411505,14591645495
19/12/2023,16:00:00,682911.8,738184.7,0.925,13746935784,7127552292,14592024599
19/12/2023,16:30:00,630357.2,702925.6,0.897,13747264795,7127707364,14592388476
19/12/2023,17:00:00,569276.6,623458.7,0.913,13747558346,7127844648,14592712585
19/12/2023,17:30:00,540471.4,591369.3,0.914,13747835237,7127964846,14593014472
19/12/2023,18:00:00,530079.9,580975.5,0.912,13748101000,7128083286,14593305453
19/12/2023,18:30:00,524669.5,579668.1,0.905,13748361387,7128203099,14593592111
19/12/2023,19:00:00,500117.9,539826.4,0.926,13748616794,7128308507,14593868442
19/12/2023,19:30:00,468346.3,503929.8,0.929,13748859390,7128404072,14594129195
19/12/2023,20:00:00,450100.5,486307.9,0.926,13749087763,7128496431,14594375548
19/12/2023,20:30:00,426108.6,466411,0.914,13749311298,7128593252,14594619166
19/12/2023,21:00:00,411202.3,455745.4,0.902,13749517558,7128691541,14594847682
19/12/2023,21:30:00,396016.1,442571.9,0.895,13749717060,7128792030,14595071077
19/12/2023,22:00:00,431817.4,486468.1,0.888,13749928842,7128898276,14595308035
19/12/2023,22:30:00,426686.9,482059.6,0.885,13750142981,7129011659,14595550341
19/12/2023,23:00:00,413123.9,466963.2,0.885,13750355007,7129126984,14595791712
19/12/2023,23:30:00,410922.4,466081.4,0.882,13750563337,7129238270,14596027913
20/12/2023,0:00:00,409243.4,468836.3,0.873,13750769114,7129348126,14596261207
20/12/2023,0:30:00,402751,457558,0.88,13750972180,7129463508,14596494775
20/12/2023,1:00:00,413291.8,476476.3,0.867,13751174369,7129577229,14596726792
20/12/2023,1:30:00,400381.6,466468.1,0.858,13751379643,7129697362,14596964644
20/12/2023,2:00:00,393516.1,457807.4,0.86,13751581342,7129815318,14597198314
20/12/2023,3:00:00,397247.4,458219,0.867,13751985505,7130046693,14597664051
20/12/2023,3:30:00,403348,461784.3,0.873,13752185529,7130161552,14597894735
20/12/2023,4:00:00,414952.2,474368.9,0.875,13752388036,7130274944,14598126839
20/12/2023,4:30:00,412452.2,466611.1,0.884,13752592396,7130387548,14598360203
20/12/2023,5:00:00,424504.2,473579.1,0.896,13752799771,7130495336,14598593935
20/12/2023,5:30:00,447302.1,480313.6,0.931,13753016311,7130591529,14598830999
20/12/2023,6:00:00,477917,506820.7,0.943,13753244848,7130678818,14599075679
20/12/2023,6:30:00,521162.2,552291.8,0.944,13753488198,7130764176,14599333577
20/12/2023,7:00:00,576235.4,606059.6,0.951,13753752059,7130855605,14599612855
20/12/2023,7:30:00,628547.5,651676.9,0.965,13754065615,7130944637,14599938837
20/12/2023,8:00:00,683658.1,716383.9,0.954,13754397821,7131042069,14600285065
20/12/2023,8:30:00,706400,736742.7,0.959,13754753392,7131149384,14600656486
20/12/2023,9:00:00,749066.9,784669.1,0.955,13755113932,7131258558,14601033206
20/12/2023,9:30:00,782722.7,813997.1,0.962,13755489739,7131371338,14601425594
